"tax_id","name","rank"
"2825756","Caudovirales sp. ct0jG3","species"
"2825759","Caudovirales sp. ctCVG11","species"
"2825760","Caudovirales sp. ctCpR1","species"
"2825761","Caudovirales sp. ctIbU14","species"
"2825762","Caudovirales sp. ctIsq18","species"
"2825764","Caudovirales sp. ctLhN17","species"
"2825766","Caudovirales sp. ctVfb8","species"
"2825769","Caudovirales sp. ctcT39","species"
"2825770","Caudovirales sp. ctem730","species"
"2825771","Caudovirales sp. ctlwr10","species"
"2825772","Caudovirales sp. ctqPn17","species"
"2825774","Caudovirales sp. ctvQY7","species"
"2825776","Inoviridae sp. ct4fI15","species"
"2825778","Inoviridae sp. ctE8B2","species"
"2825779","Inoviridae sp. ctJfE44","species"
"2825785","Inoviridae sp. ctsTh7","species"
"2825786","Inoviridae sp. ctwVE22","species"
"2825787","Inoviridae sp. ctzMc2","species"
"2825790","Phage sp. ctHEp8","species"
"2825791","Phage sp. ctIHi3","species"
"2825792","Phage sp. ctKtV17","species"
"2825794","Phage sp. ctPtC7","species"
"2825795","Phage sp. ctR9T2","species"
"2825796","Phage sp. ctSLR2","species"
"2825799","Phage sp. cty4N14","species"
"2825801","Virus sp. ctWxR2","species"
"2825802","Virus sp. cts3e7","species"
"2825804","virus sp. ct6GG30","species"
"2825806","virus sp. ctBM815","species"
"2825807","virus sp. ctBS918","species"
"2825809","virus sp. ctEQ64","species"
"2825810","virus sp. ctEfN2","species"
"2825811","virus sp. ctFlR8","species"
"2825812","virus sp. ctJpG3","species"
"2825814","virus sp. ctLpa4","species"
"2825815","virus sp. ctQ5V6","species"
"2825818","virus sp. ctReX5","species"
"2825819","virus sp. ctZer25","species"
"2825822","virus sp. ctoYX9","species"
"2825823","virus sp. ctr1v16","species"
"2825824","virus sp. ctrcb4","species"
"2825826","virus sp. ctusH3","species"
"2825827","virus sp. ctvdG25","species"
"2825828","virus sp. ctviY17","species"
"2825829","virus sp. ctxAI8","species"
"2825830","virus sp. ctyg714","species"
"2825831","Herelleviridae sp. cti3G1","species"
"2825832","Herelleviridae sp. cttEB8","species"
"2825835","CrAss-like virus sp. ctUXy6","species"
"2825837","CrAss-like virus sp. ctXt06","species"
"2825838","CrAss-like virus sp. ctelJ1","species"
"2826083","Myoviridae sp. ctjz83","species"
"2826084","Podoviridae sp. ct5O42","species"
"2826166","Siphoviridae sp. ct7es18","species"
"2826169","Siphoviridae sp. ct8LX107","species"
"2826170","Siphoviridae sp. ct8Ri8","species"
"2826171","Siphoviridae sp. ct8eQ1","species"
"2826173","Siphoviridae sp. ct91l7","species"
"2826175","Siphoviridae sp. ct9JD14","species"
"2826176","Siphoviridae sp. ct9Y44","species"
"2826178","Siphoviridae sp. ct9lR64","species"
"2826180","Siphoviridae sp. ctA995","species"
"2826181","Siphoviridae sp. ctAJN10","species"
"2826183","Siphoviridae sp. ctAnS47","species"
"2826185","Siphoviridae sp. ctAvf12","species"
"2826186","Siphoviridae sp. ctB3v5","species"
"2826187","Siphoviridae sp. ctB9E3","species"
"2826188","Siphoviridae sp. ctB9N2","species"
"2826190","Siphoviridae sp. ctBtS10","species"
"2826191","Siphoviridae sp. ctCCv12","species"
"2826192","Siphoviridae sp. ctCIj3","species"
"2826194","Siphoviridae sp. ctCVD13","species"
"2826195","Siphoviridae sp. ctCsv15","species"
"2826196","Siphoviridae sp. ctD6g5","species"
"2826197","Siphoviridae sp. ctDMf1","species"
"2826198","Siphoviridae sp. ctDXA22","species"
"2826199","Siphoviridae sp. ctDcW16","species"
"2826201","Siphoviridae sp. ctDyb2","species"
"2826202","Siphoviridae sp. ctE6L85","species"
"2826203","Siphoviridae sp. ctEEM24","species"
"2826204","Siphoviridae sp. ctEFi15","species"
"2826206","Siphoviridae sp. ctETQ12","species"
"2826207","Siphoviridae sp. ctETl1","species"
"2826208","Siphoviridae sp. ctEYW18","species"
"2826211","Siphoviridae sp. ctF7F8","species"
"2826214","Siphoviridae sp. ctFmt20","species"
"2826215","Siphoviridae sp. ctFn287","species"
"2826217","Siphoviridae sp. ctFy320","species"
"2826219","Siphoviridae sp. ctGFb30","species"
"2826220","Siphoviridae sp. ctGMq5","species"
"2826221","Siphoviridae sp. ctGas1","species"
"2826222","Siphoviridae sp. ctGdK3","species"
"2826223","Siphoviridae sp. ctGfF74","species"
"2826225","Siphoviridae sp. ctGyV19","species"
"2826226","Siphoviridae sp. ctH1110","species"
"2826229","Siphoviridae sp. ctHEr2","species"
"2826230","Siphoviridae sp. ctHGG8","species"
"2826231","Siphoviridae sp. ctHMI2","species"
"2826233","Siphoviridae sp. ctHeV6","species"
"2826234","Siphoviridae sp. ctHjy10","species"
"2826235","Siphoviridae sp. ctHl62","species"
"2826236","Siphoviridae sp. ctHpc10","species"
"2826241","Siphoviridae sp. ctJe739","species"
"2826243","Siphoviridae sp. ctK0l2","species"
"2826244","Siphoviridae sp. ctKXi8","species"
"2826246","Siphoviridae sp. ctKvA22","species"
"2826247","Siphoviridae sp. ctL5G6","species"
"2826249","Siphoviridae sp. ctLAw30","species"
"2826250","Siphoviridae sp. ctLR131","species"
"2826251","Siphoviridae sp. ctLfk13","species"
"2826252","Siphoviridae sp. ctLkp13","species"
"2826253","Siphoviridae sp. ctLmu1","species"
"2826254","Siphoviridae sp. ctLsx2","species"
"2826255","Siphoviridae sp. ctM3g2","species"
"2826257","Siphoviridae sp. ctM7c3","species"
"2826258","Siphoviridae sp. ctMAv2","species"
"2826259","Siphoviridae sp. ctMM521","species"
"2826260","Siphoviridae sp. ctMYd37","species"
"2826262","Siphoviridae sp. ctMeu2","species"
"2826263","Siphoviridae sp. ctMgQ24","species"
"2826265","Siphoviridae sp. ctNDP2","species"
"2826267","Siphoviridae sp. ct0Xn2","species"
"2826268","Siphoviridae sp. ct0d96","species"
"2826269","Siphoviridae sp. ct0hG5","species"
"2826270","Siphoviridae sp. ct0yq10","species"
"2826271","Siphoviridae sp. ct1Tj2","species"
"2826272","Siphoviridae sp. ct1Zj2","species"
"2826274","Siphoviridae sp. ct1mp9","species"
"2826275","Siphoviridae sp. ct2773","species"
"2826276","Siphoviridae sp. ct2hZ16","species"
"2826279","Siphoviridae sp. ct33S22","species"
"2826280","Siphoviridae sp. ct37J14","species"
"2826282","Siphoviridae sp. ct3Md4","species"
"2826284","Siphoviridae sp. ct3pR10","species"
"2826286","Siphoviridae sp. ct47J5","species"
"2826287","Siphoviridae sp. ct4Am4","species"
"2826288","Siphoviridae sp. ct4IM10","species"
"2826289","Siphoviridae sp. ct4be24","species"
"2826290","Siphoviridae sp. ct4me22","species"
"2826291","Siphoviridae sp. ct58A13","species"
"2826293","Siphoviridae sp. ct5Px37","species"
"2826294","Siphoviridae sp. ct5co22","species"
"2826295","Siphoviridae sp. ct5op20","species"
"2826296","Siphoviridae sp. ct5zp6","species"
"2826299","Siphoviridae sp. ct6oU4","species"
"2826300","Siphoviridae sp. ct6ro14","species"
"2826302","Siphoviridae sp. ct73V17","species"
"2826303","Siphoviridae sp. ct7FW4","species"
"2826305","Siphoviridae sp. ctNlb4","species"
"2826306","Siphoviridae sp. ctNmW2","species"
"2826307","Siphoviridae sp. ctNyC15","species"
"2826308","Siphoviridae sp. ctOIB27","species"
"2826310","Siphoviridae sp. ctOPZ7","species"
"2826311","Siphoviridae sp. ctOVO10","species"
"2826313","Siphoviridae sp. ctOiG6","species"
"2826315","Siphoviridae sp. ctOow3","species"
"2826317","Siphoviridae sp. ctOyJ30","species"
"2826318","Siphoviridae sp. ctP6113","species"
"2826319","Siphoviridae sp. ctP6p7","species"
"2826320","Siphoviridae sp. ctPAi1","species"
"2826321","Siphoviridae sp. ctPJC19","species"
"2826322","Siphoviridae sp. ctPL34","species"
"2826328","Siphoviridae sp. ctQNW6","species"
"2826329","Siphoviridae sp. ctQU013","species"
"2826331","Siphoviridae sp. ctR1X1","species"
"2826332","Siphoviridae sp. ctRCE13","species"
"2826333","Siphoviridae sp. ctREU2","species"
"2826335","Siphoviridae sp. ctRg61","species"
"2826336","Siphoviridae sp. ctRg81","species"
"2826338","Siphoviridae sp. ctRlj31","species"
"2826339","Siphoviridae sp. ctRuT6","species"
"2826340","Siphoviridae sp. ctS1E53","species"
"2826341","Siphoviridae sp. ctS3r5","species"
"2826343","Siphoviridae sp. ctSP74","species"
"2826344","Siphoviridae sp. ctSWe10","species"
"2826345","Siphoviridae sp. ctSdk10","species"
"2826349","Siphoviridae sp. ctTrb4","species"
"2826352","Siphoviridae sp. ctUWs1","species"
"2826353","Siphoviridae sp. ctUir1","species"
"2826355","Siphoviridae sp. ctUoe7","species"
"2826356","Siphoviridae sp. ctUse40","species"
"2826358","Siphoviridae sp. ctVCm11","species"
"2826359","Siphoviridae sp. ctVqj4","species"
"2826360","Siphoviridae sp. ctWDo30","species"
"2826364","Siphoviridae sp. ctWuM9","species"
"2826366","Siphoviridae sp. ctX926","species"
"2826367","Siphoviridae sp. ctXPH7","species"
"2826368","Siphoviridae sp. ctXQq5","species"
"2826370","Siphoviridae sp. ctXX925","species"
"2826371","Siphoviridae sp. ctXZx16","species"
"2826374","Siphoviridae sp. ctYBm1","species"
"2826377","Siphoviridae sp. ctYWp4","species"
"2826381","Siphoviridae sp. ctZAU11","species"
"2826382","Siphoviridae sp. ctZCK1","species"
"2826384","Siphoviridae sp. ctZZK17","species"
"2826385","Siphoviridae sp. ctZi05","species"
"2826386","Siphoviridae sp. ctZpP9","species"
"2826387","Siphoviridae sp. ctaLC6","species"
"2826388","Siphoviridae sp. ctaaA4","species"
"2826389","Siphoviridae sp. ctabX13","species"
"2826390","Siphoviridae sp. ctaqI5","species"
"2826391","Siphoviridae sp. ctb1k4","species"
"2826395","Siphoviridae sp. ctcj91","species"
"2826397","Siphoviridae sp. ctcuE16","species"
"2826398","Siphoviridae sp. ctdLA8","species"
"2826399","Siphoviridae sp. ctdYc1","species"
"2826401","Siphoviridae sp. ctdxZ3","species"
"2826402","Siphoviridae sp. cte421","species"
"2826403","Siphoviridae sp. cteIs11","species"
"2826404","Siphoviridae sp. cteNz1","species"
"2826408","Siphoviridae sp. ctepM7","species"
"2826409","Siphoviridae sp. ctet217","species"
"2826411","Siphoviridae sp. ctf6e2","species"
"2826412","Siphoviridae sp. ctfDm7","species"
"2826415","Siphoviridae sp. ctfZQ2","species"
"2826417","Siphoviridae sp. ctfeV1","species"
"2826418","Siphoviridae sp. ctg5k4","species"
"2826421","Siphoviridae sp. ctgu013","species"
"2826422","Siphoviridae sp. cth2082","species"
"2826425","Siphoviridae sp. cthh925","species"
"2826426","Siphoviridae sp. cthjx9","species"
"2826429","Siphoviridae sp. cthrK8","species"
"2826430","Siphoviridae sp. cti6f5","species"
"2826431","Siphoviridae sp. ctiJI15","species"
"2826432","Siphoviridae sp. ctiMX17","species"
"2826434","Siphoviridae sp. ctigT3","species"
"2826436","Siphoviridae sp. ctiuX7","species"
"2826438","Siphoviridae sp. ctj7g1","species"
"2826440","Siphoviridae sp. ctjel6","species"
"2826445","Siphoviridae sp. ctkcl3","species"
"2826449","Siphoviridae sp. ctlwB1","species"
"2826450","Siphoviridae sp. ctlzn3","species"
"2826451","Siphoviridae sp. ctmAU6","species"
"2826453","Siphoviridae sp. ctmTU3","species"
"2826454","Siphoviridae sp. ctnFo11","species"
"2826455","Siphoviridae sp. ctnN38","species"
"2826458","Siphoviridae sp. ctnot10","species"
"2826461","Siphoviridae sp. ctoWO12","species"
"2826463","Siphoviridae sp. ctouo22","species"
"2826464","Siphoviridae sp. ctpLW14","species"
"2826465","Siphoviridae sp. ctpbb7","species"
"2826466","Siphoviridae sp. ctpbe1","species"
"2826467","Siphoviridae sp. ctq1q8","species"
"2826468","Siphoviridae sp. ctqED62","species"
"2826469","Siphoviridae sp. ctqpo8","species"
"2826470","Siphoviridae sp. ctquf9","species"
"2826471","Siphoviridae sp. ctqw35","species"
"2826472","Siphoviridae sp. ctqwO1","species"
"2826473","Siphoviridae sp. ctr0N4","species"
"2826475","Siphoviridae sp. ctrG012","species"
"2826476","Siphoviridae sp. ctrKX6","species"
"2826478","Siphoviridae sp. ctrfD19","species"
"2826480","Siphoviridae sp. ctrok7","species"
"2826484","Siphoviridae sp. ctsIQ24","species"
"2826485","Siphoviridae sp. ctsMn4","species"
"2826486","Siphoviridae sp. ctsgc4","species"
"2826487","Siphoviridae sp. ctsoB6","species"
"2826489","Siphoviridae sp. ctt0Q14","species"
"2826490","Siphoviridae sp. cttDR14","species"
"2826491","Siphoviridae sp. cttFh17","species"
"2826492","Siphoviridae sp. cttJO12","species"
"2826493","Siphoviridae sp. cttOT32","species"
"2826494","Siphoviridae sp. cttWj13","species"
"2826496","Siphoviridae sp. cttpk5","species"
"2826499","Siphoviridae sp. ctu1h4","species"
"2826500","Siphoviridae sp. ctu3K14","species"
"2826506","Siphoviridae sp. ctutT7","species"
"2826507","Siphoviridae sp. ctuvC1","species"
"2826509","Siphoviridae sp. ctv0N24","species"
"2826511","Siphoviridae sp. ctvFN21","species"
"2826512","Siphoviridae sp. ctvGX2","species"
"2826513","Siphoviridae sp. ctvv53","species"
"2826515","Siphoviridae sp. ctwQY3","species"
"2826516","Siphoviridae sp. ctwQg18","species"
"2826517","Siphoviridae sp. ctwWa4","species"
"2826518","Siphoviridae sp. ctxBC2","species"
"2826519","Siphoviridae sp. ctxOE3","species"
"2826521","Siphoviridae sp. ctxfQ4","species"
"2826523","Siphoviridae sp. ctxzZ3","species"
"2826524","Siphoviridae sp. ctyHC15","species"
"2826525","Siphoviridae sp. ctyvQ1","species"
"2826528","Siphoviridae sp. ctzEj35","species"
"2826529","Siphoviridae sp. ctzSN25","species"
"2826530","Siphoviridae sp. ctzVd36","species"
"2826531","Siphoviridae sp. ctzXg6","species"
"2826532","Siphoviridae sp. ctzjp2","species"
"2826533","Siphoviridae sp. ctzto35","species"
"2826534","Siphoviridae sp. ctzu221","species"
"2826535","Podoviridae sp. ct0dB2","species"
"2826536","Podoviridae sp. ct1h53","species"
"2826537","Podoviridae sp. ct2nF21","species"
"2826538","Podoviridae sp. ct3lO13","species"
"2826539","Podoviridae sp. ct53O25","species"
"2826540","Podoviridae sp. ct7K12","species"
"2826541","Podoviridae sp. ct7Kl21","species"
"2826542","Podoviridae sp. ct7gc4","species"
"2826543","Podoviridae sp. ct9P15","species"
"2826545","Podoviridae sp. ctAmM4","species"
"2826546","Podoviridae sp. ctC2p8","species"
"2826547","Podoviridae sp. ctDgT26","species"
"2826548","Podoviridae sp. ctFkM10","species"
"2826549","Podoviridae sp. ctHm32","species"
"2826550","Podoviridae sp. ctIi96","species"
"2826551","Podoviridae sp. ctJYR5","species"
"2826552","Podoviridae sp. ctKS020","species"
"2826553","Podoviridae sp. ctKzN3","species"
"2826557","Podoviridae sp. ctUS21","species"
"2826558","Podoviridae sp. ctUSJ1","species"
"2826561","Podoviridae sp. cta463","species"
"2826564","Podoviridae sp. ctbO711","species"
"2826565","Podoviridae sp. ctc5632","species"
"2826567","Podoviridae sp. ctdDI2","species"
"2826568","Podoviridae sp. ctdRZ1","species"
"2826571","Podoviridae sp. ctiHu16","species"
"2826572","Podoviridae sp. ctiJY10","species"
"2826573","Podoviridae sp. ctlSr7","species"
"2826575","Podoviridae sp. ctmPp58","species"
"2826579","Podoviridae sp. ctq8112","species"
"2826581","Podoviridae sp. ctrub15","species"
"2826583","Podoviridae sp. ctsaV5","species"
"2826585","Podoviridae sp. ctval4","species"
"2826587","Podoviridae sp. ctwV53","species"
"2826589","Podoviridae sp. ctx9R1","species"
"2826590","Podoviridae sp. ctxOS2","species"
"2826591","Podoviridae sp. ctxkP1","species"
"2826592","Podoviridae sp. cty0j11","species"
"2826594","Podoviridae sp. ctyhE26","species"
"2826595","Podoviridae sp. ctyhm34","species"
"2826596","Podoviridae sp. ctzMH52","species"
"2826598","Myoviridae sp. ct0Tg8","species"
"2826600","Myoviridae sp. ct0wg9","species"
"2826604","Myoviridae sp. ct25F5","species"
"2826606","Myoviridae sp. ct2th6","species"
"2826607","Myoviridae sp. ct3O52","species"
"2826609","Myoviridae sp. ct3Sw5","species"
"2826612","Myoviridae sp. ct5Tq8","species"
"2826614","Myoviridae sp. ct5hB2","species"
"2826616","Myoviridae sp. ct5xX4","species"
"2826617","Myoviridae sp. ct78050","species"
"2826618","Myoviridae sp. ct7bD4","species"
"2826619","Myoviridae sp. ct7eg16","species"
"2826620","Myoviridae sp. ct7zc7","species"
"2826621","Myoviridae sp. ct8Eu10","species"
"2826622","Myoviridae sp. ct8ME27","species"
"2826624","Myoviridae sp. ct9Fw19","species"
"2826625","Myoviridae sp. ct9MV2","species"
"2826626","Myoviridae sp. ct9Ns12","species"
"2826627","Myoviridae sp. ctA1z6","species"
"2826628","Myoviridae sp. ctAbS6","species"
"2826630","Myoviridae sp. ctCL221","species"
"2826631","Myoviridae sp. ctCjb12","species"
"2826633","Myoviridae sp. ctGRa7","species"
"2826634","Myoviridae sp. ctGjZ5","species"
"2826635","Myoviridae sp. ctHaT25","species"
"2826636","Myoviridae sp. ctI7W9","species"
"2826637","Myoviridae sp. ctISH16","species"
"2826638","Myoviridae sp. ctJfU3","species"
"2826639","Myoviridae sp. ctKZW4","species"
"2826641","Myoviridae sp. ctLtm40","species"
"2826642","Myoviridae sp. ctMvU7","species"
"2826643","Myoviridae sp. ctNDZ29","species"
"2826644","Myoviridae sp. ctNQr16","species"
"2826647","Myoviridae sp. ctP4M4","species"
"2826648","Myoviridae sp. ctPSW2","species"
"2826649","Myoviridae sp. ctPVE25","species"
"2826650","Myoviridae sp. ctRPH1","species"
"2826652","Myoviridae sp. ctRTx89","species"
"2826657","Myoviridae sp. ctTOm1","species"
"2826660","Myoviridae sp. ctUX613","species"
"2826661","Myoviridae sp. ctW7Z6","species"
"2826662","Myoviridae sp. ctWaE18","species"
"2826663","Myoviridae sp. ctX172","species"
"2826664","Myoviridae sp. ctZDd15","species"
"2826666","Myoviridae sp. ctZgq1","species"
"2826667","Myoviridae sp. ctagO6","species"
"2826668","Myoviridae sp. ctbWL16","species"
"2826669","Myoviridae sp. ctcPl3","species"
"2826670","Myoviridae sp. ctcwu24","species"
"2826671","Myoviridae sp. ctdWz11","species"
"2826672","Myoviridae sp. ctdsp2","species"
"2826673","Myoviridae sp. ctdxI18","species"
"2826675","Myoviridae sp. cteBs22","species"
"2826676","Myoviridae sp. cteaT5","species"
"2826680","Myoviridae sp. ctg8M33","species"
"2826681","Myoviridae sp. ctgXL3","species"
"2826682","Myoviridae sp. ctguh8","species"
"2826683","Myoviridae sp. cth2T2","species"
"2826684","Myoviridae sp. cthmz15","species"
"2826686","Myoviridae sp. ctino4","species"
"2826690","Myoviridae sp. ctkOm7","species"
"2826693","Myoviridae sp. ctlnK45","species"
"2826696","Myoviridae sp. ctool15","species"
"2826698","Myoviridae sp. ctpiG4","species"
"2826700","Myoviridae sp. ctplG2","species"
"2826701","Myoviridae sp. ctq8k5","species"
"2826702","Myoviridae sp. ctqYq4","species"
"2826703","Myoviridae sp. ctr0w28","species"
"2826704","Myoviridae sp. ctrnx29","species"
"2826705","Myoviridae sp. ctsip2","species"
"2826708","Myoviridae sp. ctuSi15","species"
"2826709","Myoviridae sp. ctv1i11","species"
"2826710","Myoviridae sp. ctwmI4","species"
"2826713","Myoviridae sp. ctxi06","species"
"2826718","Myoviridae sp. ctyWv1","species"
"2826721","Myoviridae sp. ctzc413","species"
"2826722","Myoviridae sp. ctzyI3","species"
"2826723","Microviridae sp. ct13s5","species"
"2826726","Microviridae sp. ct4S516","species"
"2826729","Microviridae sp. ctCVC7","species"
"2826731","Microviridae sp. ctCuG14","species"
"2826733","Microviridae sp. ctNWS1","species"
"2826734","Microviridae sp. ctQkk2","species"
"2826737","Microviridae sp. ctUYP7","species"
"2826739","Microviridae sp. ctfJJ5","species"
"2826741","Microviridae sp. cthcR2","species"
"2826746","Microviridae sp. ctwzP10","species"
"2826747","Phage sp. ct4bw6","species"
"2826749","Phage sp. ctXnn1","species"
"2826750","Phage sp. ctez94","species"
"2826751","Phage sp. ctfRs3","species"
"2826752","Phage sp. ctrsQ3","species"
"2826753","Phage sp. ctv3H3","species"
"2826754","Phage sp. ctvTz5","species"
"2826756","Inoviridae sp. ct1ro12","species"
"2826759","Inoviridae sp. ctDEu7","species"
"2826761","Inoviridae sp. ctPjN3","species"
"2826764","Caudovirales sp. ct0YK8","species"
"2826765","Caudovirales sp. ct1Jx6","species"
"2826767","Caudovirales sp. ct7Ux15","species"
"2826768","Caudovirales sp. ct7oE3","species"
"2826770","Caudovirales sp. ctEpl1","species"
"2826772","Caudovirales sp. ctNZz8","species"
"2826776","Caudovirales sp. ctU7I6","species"
"2826777","Caudovirales sp. ctUJJ3","species"
"2826778","Caudovirales sp. ctUL28","species"
"2826779","Caudovirales sp. ctXjW8","species"
"2826781","Caudovirales sp. ctikv1","species"
"2826783","Caudovirales sp. ctkvU4","species"
"2826785","Caudovirales sp. ctqI92","species"
"2826786","Caudovirales sp. ctt3K6","species"
"2826791","virus sp. ct6Ax4","species"
"2826794","virus sp. ctCsQ3","species"
"2826795","virus sp. ctDYl1","species"
"2826796","virus sp. ctHJb31","species"
"2826797","virus sp. ctIVh9","species"
"2826800","virus sp. ctLGd4","species"
"2826801","virus sp. ctLTC15","species"
"2826802","virus sp. ctPLL24","species"
"2826803","virus sp. ctSf81","species"
"2826805","virus sp. ctWpE22","species"
"2826807","virus sp. ctah610","species"
"2826809","virus sp. ctee23","species"
"2826811","virus sp. ctfPt13","species"
"2826815","virus sp. ctpeS3","species"
"2826819","virus sp. ctzmw3","species"
"2826820","Ackermannviridae sp. ctQad106","species"
"2826821","Tectiviridae sp. cthzn51","species"
"2826822","CrAss-like virus sp. ctDAq1","species"
"2826823","CrAss-like virus sp. ctOWe7","species"
"2826824","CrAss-like virus sp. ctRQZ5","species"
"2826825","CrAss-like virus sp. ctUXy32","species"
"2826826","CrAss-like virus sp. ctYsL76","species"
"2826828","CRESS virus sp. ctBnw2","species"
"2827271","Siphoviridae sp. ctC6Q17","species"
"2827272","Siphoviridae sp. ctEkS11","species"
"2827273","Siphoviridae sp. ctHNH2","species"
"2827274","Siphoviridae sp. ctPB44","species"
"2827276","Siphoviridae sp. ctcMb1","species"
"2827277","Siphoviridae sp. ctj7819","species"
"2827278","Siphoviridae sp. ctkfT29","species"
"2827279","Siphoviridae sp. ctpV36","species"
"2827280","Siphoviridae sp. ctr4Z12","species"
"2827281","Siphoviridae sp. ctsAY3","species"
"2827283","Siphoviridae sp. ctvxh7","species"
"2827284","Siphoviridae sp. ctyjS2","species"
"2827286","Myoviridae sp. ct4yW2","species"
"2827287","Myoviridae sp. ctBoB21","species"
"2827288","Myoviridae sp. ctQ6D10","species"
"2827289","Myoviridae sp. ctZiv5","species"
"2827293","Myoviridae sp. ctxlX31","species"
"2827294","Ackermannviridae sp. ctaCq7","species"
"2827295","Herelleviridae sp. ct7xn19","species"
"2827296","Podoviridae sp. ct8nN1","species"
"2827297","Podoviridae sp. cthVG1","species"
"2827298","virus sp. ct5rm7","species"
"2827299","virus sp. ctiha2","species"
"2827557","Siphoviridae sp. ct1NJ1","species"
"2827560","Siphoviridae sp. ct3o911","species"
"2827561","Siphoviridae sp. ct5d86","species"
"2827562","Siphoviridae sp. ct7EW56","species"
"2827564","Siphoviridae sp. ctES717","species"
"2827565","Siphoviridae sp. ctFBb37","species"
"2827567","Siphoviridae sp. ctH8e11","species"
"2827568","Siphoviridae sp. ctKcB20","species"
"2827573","Siphoviridae sp. ctTC45","species"
"2827576","Siphoviridae sp. ctVFv13","species"
"2827577","Siphoviridae sp. ctVsq1","species"
"2827578","Siphoviridae sp. ctXPh6","species"
"2827579","Siphoviridae sp. ctXbO14","species"
"2827580","Siphoviridae sp. ctZF426","species"
"2827581","Siphoviridae sp. ctbQZ1","species"
"2827582","Siphoviridae sp. ctcPV5","species"
"2827583","Siphoviridae sp. ctfHp48","species"
"2827584","Siphoviridae sp. ctfYP22","species"
"2827585","Siphoviridae sp. ctkyH28","species"
"2827587","Siphoviridae sp. ctl617","species"
"2827588","Siphoviridae sp. ctlHU7","species"
"2827590","Siphoviridae sp. cto6l14","species"
"2827591","Siphoviridae sp. ctoD91","species"
"2827592","Siphoviridae sp. ctoiW10","species"
"2827593","Siphoviridae sp. ctomJ2","species"
"2827596","Siphoviridae sp. ctvok7","species"
"2827597","Siphoviridae sp. ctwNf2","species"
"2827598","Siphoviridae sp. ctzMZ8","species"
"2827599","Myoviridae sp. ct0f722","species"
"2827600","Myoviridae sp. ct44j18","species"
"2827601","Myoviridae sp. ct5xZ3","species"
"2827603","Myoviridae sp. ct6uZ8","species"
"2827604","Myoviridae sp. ct7CH26","species"
"2827606","Myoviridae sp. ctOyc4","species"
"2827608","Myoviridae sp. ctR2338","species"
"2827609","Myoviridae sp. ctSGr1","species"
"2827610","Myoviridae sp. ctXRl20","species"
"2827611","Myoviridae sp. ctbwh6","species"
"2827612","Myoviridae sp. ctfJc17","species"
"2827614","Myoviridae sp. ctmii12","species"
"2827616","Podoviridae sp. ct6HI6","species"
"2827618","Podoviridae sp. ctXdu7","species"
"2827619","Podoviridae sp. ctYMC43","species"
"2827626","virus sp. ctHG14","species"
"2827627","virus sp. ctML55","species"
"2827628","Caudovirales sp. ctFWA4","species"
"2827629","CrAss-like virus sp. ctZ6R2","species"
"2827630","Caudovirales sp. ct2A51","species"
"2827632","Caudovirales sp. ctGAB12","species"
"2827633","Caudovirales sp. ctIZM3","species"
"2827634","Caudovirales sp. ctTVN2","species"
"2827635","Caudovirales sp. ctaix4","species"
"2827638","Caudovirales sp. ctrNG92","species"
"2827639","Caudovirales sp. ctu3532","species"
"2827640","Caudovirales sp. ctyaR3","species"
"2827641","Microviridae sp. ctJkV4","species"
"2827642","Microviridae sp. ctKRd3","species"
"2827643","Microviridae sp. ctUTL4","species"
"2827645","Microviridae sp. ctZPT1","species"
"2827647","Microviridae sp. ctemt10","species"
"2827651","Microviridae sp. ctzsU3","species"
"2827652","Myoviridae sp. ct04y17","species"
"2827653","Myoviridae sp. ct0Qb19","species"
"2827654","Myoviridae sp. ct1ba2","species"
"2827655","Myoviridae sp. ct2AC8","species"
"2827656","Myoviridae sp. ct2Qy24","species"
"2827658","Myoviridae sp. ct3pM2","species"
"2827659","Myoviridae sp. ct5ra14","species"
"2827660","Myoviridae sp. ct6eX13","species"
"2827662","Myoviridae sp. ct89I2","species"
"2827664","Myoviridae sp. ct8mY9","species"
"2827665","Myoviridae sp. ct9dX1","species"
"2827667","Myoviridae sp. ctBbR2","species"
"2827668","Myoviridae sp. ctByu2","species"
"2827669","Myoviridae sp. ctCXW4","species"
"2827671","Myoviridae sp. ctHMa1","species"
"2827672","Myoviridae sp. ctHlk26","species"
"2827673","Myoviridae sp. ctIty1","species"
"2827674","Myoviridae sp. ctK5o5","species"
"2827675","Myoviridae sp. ctKFg29","species"
"2827676","Myoviridae sp. ctKPn8","species"
"2827679","Myoviridae sp. ctLYR7","species"
"2827680","Myoviridae sp. ctLYp5","species"
"2827681","Myoviridae sp. ctLq07","species"
"2827682","Myoviridae sp. ctMnh10","species"
"2827683","Myoviridae sp. ctNQV2","species"
"2827685","Myoviridae sp. ctPoO4","species"
"2827686","Myoviridae sp. ctQQg4","species"
"2827688","Myoviridae sp. ctVKV3","species"
"2827689","Myoviridae sp. ctVeR24","species"
"2827692","Myoviridae sp. ctYGJ17","species"
"2827693","Myoviridae sp. ctZ2t4","species"
"2827695","Myoviridae sp. cta6i12","species"
"2827696","Myoviridae sp. cted82","species"
"2827697","Myoviridae sp. ctfWc3","species"
"2827699","Myoviridae sp. ctgEf1","species"
"2827700","Myoviridae sp. ctgXa1","species"
"2827701","Myoviridae sp. cthAo37","species"
"2827704","Myoviridae sp. ctjH82","species"
